2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
351-400,351-400,Gadjah Mada University,Indonesia,53.2,101+,64.7,101+,64.5,101+,51.9,101+,36.7,101+,
351-400,351-400,Gazi Üniversitesi,Türkiye,54.3,101+,57.6,101+,71.6,101+,60.4,101+,27.5,101+,
351-400,301-350,Hiroshima University,Japan,55.6,101+,56.7,101+,74.6,101+,59.8,101+,20.6,101+,
351-400,,Hunan University,China (Mainland),40.9,101+,46.1,101+,99.8,2,91.9,7=,49.6,101+,
351-400,351-400,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,58.9,101+,58.2,101+,66.5,101+,59.8,101+,13.2,101+,
351-400,301-350,Jiangnan University,China (Mainland),49.9,101+,42.0,101+,86.2,101+,84.6,43=,72.7,52,
351-400,,Jordan University of Science & Technology,Jordan,52.0,101+,69.6,101+,61.8,101+,56.2,101+,20.8,101+,
351-400,351-400,Kasetsart University,Thailand,49.7,101+,55.4,101+,80.2,101+,65.7,101+,42.8,101+,
351-400,301-350,Kazan (Volga region) Federal University,Russian Federation,57.2,101+,56.7,101+,70.6,101+,57.5,101+,37.6,101+,
351-400,351-400,Kobe University,Japan,52.7,101+,55.2,101+,81.5,101+,62.5,101+,29.3,101+,
351-400,,Lebanese University,Lebanon,53.1,101+,71.1,101+,61.6,101+,51.9,101+,10.0,101+,
351-400,251-300,Mendeleev University of Chemical Technology,Russian Federation,65.4,101+,53.0,101+,62.6,101+,50.3,101+,30.3,101+,
351-400,351-400,Nanjing Tech University,China (Mainland),57.1,101+,32.7,101+,88.9,101+,86.1,31=,49.3,101+,
351-400,,Nanjing University of Science and Technology,China (Mainland),55.2,101+,37.8,101+,88.8,101+,82.8,55=,47.8,101+,
351-400,351-400,National Central University,Taiwan,55.9,101+,58.2,101+,72.3,101+,57.5,101+,33.3,101+,
351-400,,Northwestern Polytechnical University,China (Mainland),47.6,101+,44.2,101+,88.6,101+,83.5,48=,60.8,101+,
351-400,351-400,Peter the Great St. Petersburg Polytechnic University,Russian Federation,59.4,101+,59.5,101+,59.4,101+,53.4,101+,40.1,101+,
351-400,301-350,Pontificia Universidad Católica de Valparaíso,Chile,56.6,101+,59.3,101+,60.3,101+,53.4,101+,33.9,101+,
351-400,251-300,Rensselaer Polytechnic Institute,United States of America,51.3,101+,57.4,101+,80.4,101+,66.6,101+,19.3,101+,
351-400,401-430,The University of Arizona,United States of America,50.9,101+,58.1,101+,78.1,101+,63.9,101+,33.9,101+,
351-400,251-300,Universidad de Santiago de Chile (USACH),Chile,50.7,101+,65.3,101+,70.8,101+,57.5,101+,32.3,101+,
351-400,301-350,Universidad de Sevilla,Spain,54.6,101+,46.9,101+,83.5,101+,68.9,101+,58.9,101+,
351-400,301-350,Universidad Nacional de Córdoba - UNC,Argentina,51.7,101+,68.3,101+,62.5,101+,51.9,101+,33.9,101+,
351-400,301-350,Universidad Técnica Federico Santa María (USM),Chile,57.5,101+,61.7,101+,57.3,101+,50.3,101+,37.1,101+,
351-400,301-350,Université de Lille,France,39.8,101+,60.6,101+,83.2,101+,73.7,101+,73.5,49,
351-400,351-400,Université de Lorraine,France,58.7,101+,32.7,101+,82.9,101+,72.4,101+,86.7,7,
351-400,,University at Buffalo SUNY,United States of America,45.2,101+,55.9,101+,89.7,87=,70.0,101+,30.7,101+,
351-400,301-350,University of Aberdeen,United Kingdom,54.2,101+,56.1,101+,73.9,101+,62.0,101+,46.1,101+,
351-400,301-350,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,49.9,101+,61.3,101+,71.0,101+,64.4,101+,40.6,101+,
351-400,351-400,University of Engineering & Technology (UET) Lahore,Pakistan,48.3,101+,60.5,101+,77.2,101+,64.8,101+,50.9,101+,
351-400,351-400,University of Florence,Italy,48.1,101+,57.4,101+,81.6,101+,66.1,101+,59.7,101+,
351-400,301-350,University of Johannesburg,South Africa,45.4,101+,49.9,101+,84.9,101+,72.1,101+,78.8,29,
351-400,,University of Jordan,Jordan,45.2,101+,74.0,90=,61.3,101+,52.7,101+,35.3,101+,
351-400,351-400,"University of Missouri, Columbia",United States of America,51.0,101+,51.7,101+,82.7,101+,66.6,101+,40.3,101+,
351-400,401-430,University of the Punjab,Pakistan,43.8,101+,67.5,101+,77.4,101+,64.8,101+,38.3,101+,
351-400,351-400,University of Virginia,United States of America,46.5,101+,58.8,101+,85.1,101+,69.7,101+,36.8,101+,
351-400,401-430,Viet Nam National University Ho Chi Minh City (VNU-HCM),Viet Nam,47.8,101+,58.5,101+,77.3,101+,65.7,101+,43.5,101+,
351-400,301-350,Wroclaw University of Science and Technology (WUST),Poland,46.9,101+,60.0,101+,76.5,101+,66.1,101+,61.0,101+,
351-400,,Wuhan University of Technology,China (Mainland),46.7,101+,41.3,101+,93.1,34=,89.4,21,60.4,101+,
401-450,301-350,Abo Akademi University,Finland,62.2,101+,32.7,101+,80.8,101+,67.0,101+,60.5,101+,
401-450,,Al-Farabi Kazakh National University,Kazakhstan,50.7,101+,62.6,101+,56.5,101+,48.5,101+,49.1,101+,
401-450,401-430,American University of Sharjah,United Arab Emirates,53.5,101+,63.9,101+,62.9,101+,51.9,101+,25.9,101+,
401-450,,Amirkabir University of Technology,Iran (Islamic Republic of),54.0,101+,34.6,101+,85.2,101+,76.8,101+,63.1,101+,
401-450,,Ben-Gurion University of The Negev,Israel,50.0,101+,45.7,101+,82.4,101+,70.7,101+,35.2,101+,
401-450,,Chungnam National University,Republic of Korea,47.6,101+,53.4,101+,80.0,101+,72.7,101+,41.9,101+,
401-450,,Dalhousie University,Canada,43.3,101+,59.6,101+,81.9,101+,67.0,101+,27.9,101+,
401-450,401-430,De La Salle University,Philippines,51.2,101+,60.4,101+,62.4,101+,52.7,101+,20.5,101+,
401-450,,EGE UNIVERSITY,Türkiye,50.6,101+,53.2,101+,71.4,101+,57.5,101+,38.1,101+,
401-450,,Ewha Womans University,Republic of Korea,45.9,101+,54.6,101+,85.7,101+,71.1,101+,37.2,101+,
401-450,,Fuzhou University,China (Mainland),44.3,101+,37.9,101+,94.8,18,89.5,18=,50.2,101+,
401-450,401-430,Gdańsk University of Technology,Poland,43.2,101+,55.1,101+,83.3,101+,63.9,101+,67.0,85=,
401-450,,Illinois Institute of Technology,United States of America,53.8,101+,56.1,101+,66.6,101+,57.5,101+,12.7,101+,
401-450,401-430,Iran University of Science and Technology,Iran (Islamic Republic of),46.0,101+,42.3,101+,86.7,101+,76.0,101+,53.2,101+,
401-450,,Kaunas University of Technology,Lithuania,49.4,101+,58.2,101+,65.8,101+,56.9,101+,32.5,101+,
401-450,401-430,King Faisal University,Saudi Arabia,46.1,101+,59.3,101+,74.9,101+,60.9,101+,45.1,101+,
401-450,351-400,King Mongkut's University of Technology Thonburi,Thailand,51.3,101+,50.0,101+,80.0,101+,66.6,101+,42.1,101+,
401-450,,Manipal Academy of Higher Education - Manipal University (MAHE),India,38.3,101+,65.1,101+,77.6,101+,68.6,101+,31.7,101+,
401-450,,Mansoura University,Egypt,40.6,101+,61.8,101+,81.9,101+,64.4,101+,51.0,101+,
401-450,,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russian Federation,47.7,101+,65.8,101+,57.4,101+,49.4,101+,51.2,101+,
401-450,,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,51.4,101+,63.9,101+,50.3,101+,50.3,101+,33.6,101+,
401-450,351-400,Prince Mohammad Bin Fahd university,Saudi Arabia,45.1,101+,56.1,101+,75.5,101+,66.1,101+,52.7,101+,
401-450,351-400,Prince of Songkla University,Thailand,49.1,101+,50.9,101+,75.3,101+,62.5,101+,49.9,101+,
401-450,351-400,Radboud University,Netherlands,49.1,101+,52.7,101+,81.0,101+,64.4,101+,39.6,101+,
401-450,,Swinburne University of Technology,Australia,42.1,101+,54.2,101+,85.3,101+,70.7,101+,41.3,101+,
401-450,401-430,The University of Georgia,United States of America,47.8,101+,55.6,101+,80.0,101+,62.5,101+,25.5,101+,
401-450,,Ton Duc Thang University,Viet Nam,36.7,101+,44.2,101+,96.0,9=,84.8,42,79.6,26,
401-450,,UCSI University,Malaysia,45.5,101+,66.4,101+,63.1,101+,57.5,101+,43.5,101+,
401-450,,Umea University,Sweden,49.1,101+,51.1,101+,75.5,101+,59.8,101+,46.6,101+,
401-450,251-300,Universidad Autónoma Metropolitana (UAM),Mexico,50.7,101+,54.5,101+,76.3,101+,63.0,101+,31.1,101+,
401-450,351-400,Universidad de Antioquia,Colombia,44.3,101+,65.1,101+,70.2,101+,54.9,101+,42.1,101+,
401-450,,Universidad de Córdoba - España,Spain,55.9,101+,39.5,101+,83.1,101+,66.6,101+,57.3,101+,
401-450,401-430,Universidad de Guadalajara (UDG),Mexico,51.3,101+,54.9,101+,65.5,101+,59.8,101+,26.3,101+,
401-450,351-400,Universidad Rey Juan Carlos,Spain,54.3,101+,48.6,101+,74.5,101+,63.9,101+,45.1,101+,
401-450,351-400,Universität für Bodenkultur Wien,Austria,53.4,101+,40.6,101+,79.7,101+,64.8,101+,63.8,101+,
401-450,,Université de Rennes 1 (University of Rennes),France,45.6,101+,47.6,101+,86.1,101+,73.7,101+,70.9,62=,
401-450,401-430,Universiti Teknologi MARA - UiTM,Malaysia,49.2,101+,53.4,101+,74.8,101+,68.9,101+,47.7,101+,
401-450,351-400,University of Alicante,Spain,52.9,101+,38.0,101+,84.1,101+,67.0,101+,55.2,101+,
401-450,351-400,University of Baghdad,Iraq,43.9,101+,65.4,101+,70.0,101+,60.9,101+,31.2,101+,
401-450,351-400,University of Belgrade,Serbia,50.2,101+,42.0,101+,78.5,101+,69.3,101+,80.7,24,
401-450,,University of Calcutta,India,49.5,101+,55.9,101+,75.6,101+,59.8,101+,41.8,101+,
401-450,301-350,University of Minho,Portugal,46.2,101+,48.4,101+,86.5,101+,72.4,101+,54.3,101+,
401-450,,University of New Mexico,United States of America,45.9,101+,60.7,101+,78.2,101+,67.4,101+,16.2,101+,
401-450,301-350,University of Palermo,Italy,54.0,101+,38.3,101+,85.9,101+,68.9,101+,59.5,101+,
401-450,351-400,University of Pretoria,South Africa,43.4,101+,57.3,101+,77.3,101+,64.8,101+,47.1,101+,
401-450,,University of Salerno,Italy,48.9,101+,42.5,101+,84.7,101+,72.1,101+,63.1,101+,
401-450,301-350,University of South Carolina,United States of America,41.8,101+,58.5,101+,88.9,101+,73.7,101+,22.5,101+,
401-450,,University of South Florida,United States of America,42.1,101+,51.8,101+,89.4,98=,72.1,101+,39.7,101+,
401-450,401-430,University POLITEHNICA of Bucharest,Romania,44.8,101+,53.7,101+,79.4,101+,63.9,101+,53.1,101+,
401-450,,"Vietnam National University, Hanoi",Viet Nam,52.2,101+,56.5,101+,64.1,101+,54.2,101+,29.3,101+,
401-450,,Vilnius University,Lithuania,49.1,101+,55.9,101+,70.0,101+,51.9,101+,47.1,101+,
