2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,301-350,National Tsing Hua University,Taiwan,57.9,101+,66.3,101+,62.8,101+,49.6,101+,,,
251-300,201-250,Scuola Superiore Sant'Anna Pisa,Italy,60.3,101+,54.6,101+,72.9,101+,69.0,101+,,,
251-300,,Shandong University,China (Mainland),47.9,101+,71.6,93=,85.0,20=,72.7,101+,,,
251-300,,Shanghai University,China (Mainland),51.6,101+,63.6,101+,83.9,36,72.7,101+,,,
251-300,301-350,Stellenbosch University,South Africa,57.0,101+,59.9,101+,69.3,101+,69.0,101+,,,
251-300,201-250,Texas A&M University,United States of America,47.8,101+,68.8,101+,80.3,101+,79.5,101+,,,
251-300,251-300,Thammasat University,Thailand,65.5,101+,53.1,101+,65.6,101+,55.0,101+,,,
251-300,251-300,The University of Arizona,United States of America,52.9,101+,57.6,101+,83.8,37=,84.2,78=,,,
251-300,201-250,Tulane University,United States of America,61.8,101+,51.4,101+,78.2,101+,69.0,101+,,,
251-300,251-300,Universidad de Concepción,Chile,54.4,101+,68.2,101+,61.6,101+,59.3,101+,,,
251-300,301-350,Universidad de Santiago de Chile (USACH),Chile,57.8,101+,71.6,93=,51.4,101+,46.4,101+,,,
251-300,251-300,Universidad Panamericana (UP),Mexico,57.9,101+,69.7,101+,48.4,101+,52.4,101+,,,
251-300,251-300,Universidade Federal de Minas Gerais (UFMG),Brazil,61.8,101+,59.2,101+,60.0,101+,61.2,101+,,,
251-300,251-300,Université Laval,Canada,57.4,101+,54.3,101+,81.1,84=,76.8,101+,,,
251-300,151-200,University of Bern,Switzerland,58.8,101+,54.3,101+,73.5,101+,70.3,101+,,,
251-300,201-250,University of Coimbra,Portugal,63.8,101+,48.5,101+,66.6,101+,73.8,101+,,,
251-300,251-300,University of Granada,Spain,61.1,101+,53.5,101+,71.9,101+,71.5,101+,,,
251-300,251-300,University of Kent,United Kingdom,56.1,101+,52.8,101+,80.2,101+,84.2,78=,,,
251-300,251-300,University of Lausanne,Switzerland,55.9,101+,57.3,101+,74.4,101+,77.8,101+,,,
251-300,201-250,"University of Maryland, College Park",United States of America,48.7,101+,56.5,101+,89.0,5,94.8,15,,,
251-300,251-300,University of Miami,United States of America,51.7,101+,57.5,101+,89.6,3,85.5,64=,,,
251-300,201-250,University of Naples - Federico II,Italy,58.2,101+,60.9,101+,65.0,101+,64.6,101+,,,
251-300,251-300,"University of North Carolina, Chapel Hill",United States of America,55.9,101+,57.8,101+,79.7,101+,79.5,101+,,,
251-300,301-350,University of Pisa,Italy,59.5,101+,55.8,101+,69.9,101+,66.2,101+,,,
251-300,201-250,"University of Rome ""Tor Vergata""",Italy,66.4,101+,59.5,101+,56.2,101+,49.6,101+,,,
251-300,201-250,University of St.Gallen (HSG),Switzerland,50.9,101+,65.5,101+,81.3,77=,76.8,101+,,,
251-300,251-300,University of Strathclyde,United Kingdom,51.7,101+,60.7,101+,80.5,101+,77.8,101+,,,
251-300,301-350,University of Surrey,United Kingdom,51.4,101+,57.7,101+,85.0,20=,84.2,78=,,,
251-300,301-350,University of the Philippines,Philippines,58.9,101+,64.2,101+,61.7,101+,52.4,101+,,,
251-300,301-350,University of Turin,Italy,60.3,101+,49.6,101+,69.5,101+,76.8,101+,,,
251-300,251-300,University of Waikato,New Zealand,61.3,101+,53.6,101+,78.1,101+,66.2,101+,,,
251-300,251-300,University of Witwatersrand,South Africa,55.3,101+,61.0,101+,70.9,101+,73.8,101+,,,
251-300,201-250,University of York,United Kingdom,55.2,101+,60.0,101+,78.0,101+,76.8,101+,,,
251-300,251-300,WU (Vienna University of Economics and Business),Austria,57.9,101+,61.0,101+,72.8,101+,63.0,101+,,,
251-300,,Xi’an Jiaotong University,China (Mainland),47.4,101+,70.9,100,85.8,15,73.8,101+,,,
251-300,,Zhongnan University of Economics and Law,China (Mainland),59.6,101+,57.9,101+,76.3,101+,59.3,101+,,,
301-350,251-300,Aarhus University,Denmark,55.0,101+,53.1,101+,76.6,101+,73.8,101+,,,
301-350,351-370,Carleton University,Canada,49.9,101+,57.3,101+,76.5,101+,78.7,101+,,,
301-350,251-300,Charles University,Czechia,60.7,101+,50.0,101+,65.1,101+,70.3,101+,,,
301-350,301-350,College of William and Mary,United States of America,54.2,101+,53.3,101+,86.4,9,75.9,101+,,,
301-350,351-370,Diponegoro University,Indonesia,53.2,101+,62.0,101+,66.4,101+,66.2,101+,,,
301-350,301-350,Dublin City University,Ireland,49.6,101+,61.5,101+,80.8,94=,72.7,101+,,,
301-350,301-350,Eötvös Loránd University,Hungary,61.1,101+,49.8,101+,64.7,101+,63.0,101+,,,
301-350,251-300,Florida State University,United States of America,47.6,101+,55.3,101+,82.9,49=,91.9,26,,,
301-350,,Georgia Institute of Technology,United States of America,46.6,101+,71.2,97,79.2,101+,61.2,101+,,,
301-350,251-300,Hitotsubashi University,Japan,65.3,101+,66.3,101+,35.3,101+,26.2,101+,,,
301-350,301-350,IRN Islamic University Malaysia (IIUM),Malaysia,62.8,101+,52.2,101+,71.0,101+,52.4,101+,,,
301-350,151-200,L.N. Gumilyov Eurasian National University (ENU),Kazakhstan,59.4,101+,58.4,101+,59.0,101+,57.2,101+,,,
301-350,351-370,Lahore University of Management Sciences (LUMS),Pakistan,54.7,101+,67.4,101+,64.8,101+,46.4,101+,,,
301-350,301-350,Lancaster University,United Kingdom,46.1,101+,61.4,101+,84.2,32=,80.4,101+,,,
301-350,301-350,Loyola University Chicago,United States of America,54.4,101+,52.9,101+,78.0,101+,74.8,101+,,,
301-350,201-250,National Chengchi University,Taiwan,63.8,101+,58.7,101+,55.7,101+,46.4,101+,,,
301-350,,Pontifícia Universidade Católica de São Paulo,Brazil,58.6,101+,63.3,101+,52.0,101+,55.0,101+,,,
301-350,,Prince Mohammad Bin Fahd university,Saudi Arabia,65.3,101+,58.2,101+,54.2,101+,38.4,101+,,,
301-350,301-350,Purdue University,United States of America,45.3,101+,70.0,101+,83.1,44=,73.8,101+,,,
301-350,251-300,Radboud University,Netherlands,53.8,101+,52.3,101+,81.0,89=,84.2,78=,,,
301-350,301-350,Simon Fraser University,Canada,50.9,101+,53.2,101+,80.7,99=,84.9,71=,,,
301-350,,Sogang University,Republic of Korea,57.4,101+,63.2,101+,62.0,101+,46.4,101+,,,
301-350,301-350,The American University in Cairo,Egypt,60.3,101+,69.5,101+,49.8,101+,38.4,101+,,,
301-350,,Tongji University,China (Mainland),51.4,101+,55.6,101+,89.2,4,80.4,101+,,,
301-350,351-370,United Arab Emirates University,United Arab Emirates,51.5,101+,65.2,101+,69.7,101+,61.2,101+,,,
301-350,,Universidad Central de Venezuela,Venezuela (Bolivarian Republic of),54.2,101+,73.0,76=,39.9,101+,42.8,101+,,,
301-350,251-300,Universidad de Sevilla,Spain,59.1,101+,52.1,101+,68.5,101+,71.5,101+,,,
301-350,351-370,Universidad Nacional de La Plata (UNLP),Argentina,59.1,101+,69.1,101+,48.8,101+,42.8,101+,,,
301-350,301-350,Universidad Pontificia Comillas,Spain,53.5,101+,74.6,61=,58.1,101+,46.4,101+,,,
301-350,301-350,Universidade de Brasília,Brazil,62.0,101+,50.9,101+,64.2,101+,64.6,101+,,,
301-350,301-350,Universidade de Santiago de Compostela,Spain,55.3,101+,52.8,101+,74.4,101+,72.7,101+,,,
301-350,301-350,Universidade Federal do Rio Grande Do Sul,Brazil,64.2,101+,49.4,101+,68.1,101+,59.3,101+,,,
301-350,351-370,Universidade Nova de Lisboa,Portugal,53.7,101+,54.6,101+,74.5,101+,70.3,101+,,,
301-350,251-300,Universitas Padjadjaran,Indonesia,59.8,101+,59.2,101+,61.7,101+,55.0,101+,,,
301-350,301-350,Universitat Ramon Llull,Spain,44.3,101+,74.0,68,83.0,47=,61.2,101+,,,
301-350,251-300,Université Paris-Nanterre,France,64.8,101+,44.7,101+,65.5,101+,57.2,101+,,,
301-350,301-350,Université Toulouse 1 Capitole,France,58.1,101+,51.2,101+,66.6,101+,67.6,101+,,,
301-350,301-350,Universiti Teknologi MARA - UiTM,Malaysia,56.8,101+,53.9,101+,74.8,101+,66.2,101+,,,
301-350,251-300,University of Calgary,Canada,48.7,101+,62.9,101+,78.5,101+,69.0,101+,,,
301-350,301-350,University of Dundee,United Kingdom,53.0,101+,54.2,101+,77.8,101+,76.8,101+,,,
301-350,351-370,University of Genoa,Italy,63.7,101+,40.7,101+,68.8,101+,73.8,101+,,,
301-350,251-300,University of Illinois at Chicago (UIC),United States of America,50.5,101+,59.2,101+,85.0,20=,76.8,101+,,,
301-350,301-350,University of Lisbon,Portugal,55.3,101+,55.9,101+,70.6,101+,67.6,101+,,,
301-350,251-300,University of Luxembourg,Luxembourg,61.7,101+,40.7,101+,77.2,101+,75.9,101+,,,
301-350,251-300,University of Milano-Bicocca,Italy,57.9,101+,53.1,101+,70.8,101+,69.0,101+,,,
301-350,,University of Sharjah,United Arab Emirates,56.0,101+,55.4,101+,77.1,101+,59.3,101+,,,
301-350,301-350,University of South Australia,Australia,54.0,101+,53.7,101+,83.3,43,74.8,101+,,,
301-350,,Vilnius University,Lithuania,58.2,101+,59.5,101+,58.7,101+,55.0,101+,,,
301-350,301-350,Zayed University,United Arab Emirates,52.4,101+,56.2,101+,80.7,99=,69.0,101+,,,
351-400,,Alexandria University,Egypt,56.4,101+,57.6,101+,56.2,101+,49.6,101+,,,
351-400,,Case Western Reserve University,United States of America,50.5,101+,53.5,101+,77.7,101+,73.8,101+,,,
351-400,,Chung-Ang University (CAU),Republic of Korea,48.9,101+,58.2,101+,75.7,101+,66.2,101+,,,
351-400,,Financial University under the Government of the Russian Federation,Russian Federation,52.1,101+,59.0,101+,71.2,101+,63.0,101+,,,
351-400,301-350,George Mason University,United States of America,51.5,101+,42.8,101+,81.3,77=,90.3,30=,,,
351-400,,Harbin Institute of Technology,China (Mainland),49.6,101+,63.6,101+,77.9,101+,61.2,101+,,,
351-400,,Huazhong University of Science and Technology,China (Mainland),46.4,101+,66.9,101+,80.9,91=,66.2,101+,,,
351-400,351-370,Karl-Franzens-Universitaet Graz,Austria,61.0,101+,43.5,101+,68.0,101+,64.6,101+,,,
351-400,,"Kingston University, London",United Kingdom,49.0,101+,62.7,101+,70.5,101+,64.6,101+,,,
351-400,351-370,Masaryk University,Czechia,55.4,101+,46.7,101+,69.0,101+,80.4,101+,,,
351-400,,Maynooth University,Ireland,51.9,101+,51.2,101+,76.7,101+,75.9,101+,,,
351-400,301-350,National and Kapodistrian University of Athens,Greece,57.9,101+,51.0,101+,69.0,101+,63.0,101+,,,
351-400,301-350,National Cheng Kung University (NCKU),Taiwan,54.6,101+,63.3,101+,60.0,101+,46.4,101+,,,
351-400,301-350,National Chung Cheng University,Taiwan,59.3,101+,52.8,101+,61.6,101+,57.2,101+,,,
351-400,351-370,National Yang Ming Chiao Tung University,Taiwan,54.3,101+,62.7,101+,62.8,101+,52.4,101+,,,
351-400,301-350,Plekhanov Russian University of Economics,Russian Federation,49.2,101+,63.3,101+,68.8,101+,59.3,101+,,,
351-400,251-300,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,56.5,101+,61.4,101+,52.5,101+,52.4,101+,,,
351-400,,Pusan National University,Republic of Korea,55.8,101+,53.7,101+,73.9,101+,57.2,101+,,,
351-400,,RMIT University,Australia,40.0,101+,62.9,101+,84.4,27=,83.5,88=,,,
351-400,,Rutgers University–New Brunswick,United States of America,49.9,101+,55.5,101+,84.0,34=,76.8,101+,,,
351-400,,Swinburne University of Technology,Australia,47.6,101+,54.8,101+,84.3,29=,82.0,100=,,,
351-400,251-300,The Ohio State University,United States of America,40.6,101+,63.5,101+,84.0,34=,83.5,88=,,,
351-400,351-370,Tufts University,United States of America,53.9,101+,51.7,101+,78.6,101+,70.3,101+,,,
351-400,251-300,UNESP,Brazil,53.9,101+,67.4,101+,61.7,101+,46.4,101+,,,
351-400,301-350,Universidad Austral de Chile,Chile,57.1,101+,54.9,101+,65.7,101+,59.3,101+,,,
351-400,,Universidad Autónoma del Estado de México (UAEMex),Mexico,59.0,101+,57.8,101+,56.2,101+,46.4,101+,,,
351-400,,Universidad Católica Andres Bello,Venezuela (Bolivarian Republic of),58.4,101+,74.8,58,13.2,101+,26.2,101+,,,
351-400,251-300,Universidad de Antioquia,Colombia,54.6,101+,63.7,101+,54.7,101+,49.6,101+,,,
351-400,,Universidad de la República (Udelar),Uruguay,60.6,101+,55.8,101+,53.1,101+,49.6,101+,,,
351-400,,Universidad de Montevideo (UM),Uruguay,60.9,101+,57.9,101+,33.2,101+,42.8,101+,,,
351-400,351-370,Universidad de Talca,Chile,54.7,101+,56.2,101+,64.5,101+,61.2,101+,,,
351-400,,Universidad Nacional Mayor de San Marcos,Peru,57.2,101+,65.5,101+,39.0,101+,38.4,101+,,,
351-400,351-370,Universidade Católica Portuguesa - UCP,Portugal,53.0,101+,57.1,101+,68.6,101+,66.2,101+,,,
351-400,,Universidade Federal do Paraná - UFPR,Brazil,54.7,101+,53.8,101+,64.3,101+,69.0,101+,,,
351-400,301-350,Universitas Brawijaya,Indonesia,53.2,101+,60.2,101+,66.3,101+,59.3,101+,,,
351-400,,Universität Konstanz,Germany,55.1,101+,47.0,101+,81.5,73=,67.6,101+,,,
351-400,,Universität Mannheim,Germany,50.6,101+,55.5,101+,79.2,101+,72.7,101+,,,
351-400,,Université Grenoble Alpes,France,53.1,101+,50.1,101+,79.7,101+,67.6,101+,,,
351-400,301-350,University of Bergen,Norway,56.6,101+,47.8,101+,75.9,101+,71.5,101+,,,
351-400,,University of Canberra,Australia,52.9,101+,52.9,101+,72.7,101+,69.0,101+,,,
351-400,301-350,University of Deusto,Spain,47.6,101+,61.6,101+,70.2,101+,67.6,101+,,,
351-400,,University of Jordan,Jordan,54.4,101+,64.2,101+,57.0,101+,49.6,101+,,,
351-400,251-300,University of Limerick,Ireland,50.9,101+,63.0,101+,65.8,101+,59.3,101+,,,
351-400,,University of Massachusetts Amherst,United States of America,49.0,101+,58.3,101+,78.4,101+,71.5,101+,,,
351-400,251-300,University of San Diego,United States of America,52.4,101+,50.0,101+,73.7,101+,71.5,101+,,,
351-400,,University of Sussex,United Kingdom,48.5,101+,53.5,101+,78.7,101+,82.7,94=,,,
351-400,,University of Victoria (UVic),Canada,53.0,101+,48.6,101+,79.1,101+,71.5,101+,,,
351-400,,Ural Federal University - UrFU,Russian Federation,52.4,101+,60.6,101+,70.0,101+,55.0,101+,,,
351-400,,"Vietnam National University, Hanoi",Viet Nam,57.1,101+,54.0,101+,65.7,101+,52.4,101+,,,
351-400,,Virginia Polytechnic Institute and State University,United States of America,43.5,101+,59.3,101+,85.9,14,82.7,94=,,,
351-400,301-350,Western Sydney University,Australia,53.5,101+,52.0,101+,75.7,101+,69.0,101+,,,
